"subject","version","assignmentId","role","punCostly","oppPersistent","choice","globalRound","matchNum","matchRound","score","rt","oppChoice","oppScore","stamp","id"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","0","1","0","1","370","2425","1","-10","2017-05-26 19:03:59","440"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","1","0","0","0","380","7221","1","-20","2017-05-26 19:03:59","441"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","0","0","1","0","3","0","3","400","491","0","0","2017-05-26 19:04:00","442"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","0","1","1","0","5","0","5","380","399","0","-20","2017-05-26 19:04:01","443"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","0","1","1","0","4","0","4","400","1002","0","0","2017-05-26 19:04:02","444"
"ALSJ5JQPC3A82","sp_v1","3A0EX8ZRN8P5EH88SYRFVLGZIVDBY1","0","1","0","0","18","1","3","230","409","0","130","2017-05-26 19:04:03","445"
"A1APYLD4DUK33J","sp_v1","33FOTY3KEMMRYGPBU9G1SIB7TV4C1B","1","1","1","0","11","0","11","280","238","1","120","2017-05-26 19:04:04","446"
"A1I9ZBV75AVWUS","sp_v1","3NXNZ5RS1AY3B4XA75NJR21CQW197O","1","0","0","1","15","1","0","389","1225","1","-20","2017-05-26 19:04:04","447"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","1","1","1","0","8","0","8","310","558","1","90","2017-05-26 19:04:04","448"
"AD1ILDUXZHASF","sp_v1","37TRT2X24QSFJSD96YQCLY1B5R4JBF","0","0","1","0","11","0","11","360","1141","0","-22","2017-05-26 19:04:04","449"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","0","1","1","0","7","0","7","400","810","0","0","2017-05-26 19:04:05","450"
"ALXPXFJ81RYE4","sp_v1","3LEIZ60CDJ0MVE3GQ0F2IMUB0PDZ95","1","0","1","1","12","0","12","259","717","1","-200","2017-05-26 19:04:05","451"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","0","0","1","0","4","0","4","400","461","0","0","2017-05-26 19:04:07","452"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","0","2","0","2","360","1906","1","0","2017-05-26 19:04:08","453"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","0","1","1","0","5","0","5","400","460","0","0","2017-05-26 19:04:09","454"
"ALSJ5JQPC3A82","sp_v1","3A0EX8ZRN8P5EH88SYRFVLGZIVDBY1","0","1","0","0","19","1","4","230","310","0","130","2017-05-26 19:04:09","455"
"A1UGD2VEVSML1U","sp_v1","3SUWZRL0MYE120AMW6YDD22RMIX6EW","1","0","0","1","15","1","0","349","2001","1","-42","2017-05-26 19:04:10","456"
"A1APYLD4DUK33J","sp_v1","33FOTY3KEMMRYGPBU9G1SIB7TV4C1B","1","1","1","0","12","0","12","270","382","1","130","2017-05-26 19:04:10","457"
"AD1ILDUXZHASF","sp_v1","37TRT2X24QSFJSD96YQCLY1B5R4JBF","0","0","1","0","12","0","12","360","165","0","-22","2017-05-26 19:04:11","458"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","1","1","1","0","9","0","9","300","745","1","100","2017-05-26 19:04:11","459"
"A1I9ZBV75AVWUS","sp_v1","3NXNZ5RS1AY3B4XA75NJR21CQW197O","1","0","0","0","16","1","1","389","736","0","-20","2017-05-26 19:04:12","460"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","0","1","1","0","6","0","6","380","226","0","-20","2017-05-26 19:04:12","461"
"ALXPXFJ81RYE4","sp_v1","3LEIZ60CDJ0MVE3GQ0F2IMUB0PDZ95","1","0","1","1","13","0","13","248","497","1","-220","2017-05-26 19:04:13","462"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","0","1","1","0","8","0","8","400","1449","0","0","2017-05-26 19:04:14","463"
"ALSJ5JQPC3A82","sp_v1","3A0EX8ZRN8P5EH88SYRFVLGZIVDBY1","0","1","0","0","20","1","5","230","129","0","130","2017-05-26 19:04:15","464"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","0","1","1","0","6","0","6","400","747","0","0","2017-05-26 19:04:16","465"
"A1APYLD4DUK33J","sp_v1","33FOTY3KEMMRYGPBU9G1SIB7TV4C1B","1","1","1","0","13","0","13","260","141","1","140","2017-05-26 19:04:17","466"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","1","3","0","3","340","2067","1","-20","2017-05-26 19:04:17","467"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","0","0","1","0","5","0","5","400","371","0","0","2017-05-26 19:04:17","468"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","1","1","0","1","360","3267","1","-40","2017-05-26 19:04:18","469"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","1","1","1","0","10","0","10","290","416","1","110","2017-05-26 19:04:18","470"
"A1UGD2VEVSML1U","sp_v1","3SUWZRL0MYE120AMW6YDD22RMIX6EW","1","0","0","0","16","1","1","349","1317","0","-42","2017-05-26 19:04:18","471"
"A1I9ZBV75AVWUS","sp_v1","3NXNZ5RS1AY3B4XA75NJR21CQW197O","1","0","0","0","17","1","2","389","504","0","-20","2017-05-26 19:04:19","472"
"ALSJ5JQPC3A82","sp_v1","3A0EX8ZRN8P5EH88SYRFVLGZIVDBY1","0","1","0","0","21","1","6","230","272","0","130","2017-05-26 19:04:21","473"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","0","1","1","0","9","0","9","400","862","0","0","2017-05-26 19:04:22","474"
"ALXPXFJ81RYE4","sp_v1","3LEIZ60CDJ0MVE3GQ0F2IMUB0PDZ95","1","0","1","0","14","0","14","238","889","1","-210","2017-05-26 19:04:23","475"
"A1APYLD4DUK33J","sp_v1","33FOTY3KEMMRYGPBU9G1SIB7TV4C1B","1","1","1","0","14","0","14","250","428","1","150","2017-05-26 19:04:24","476"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","0","1","1","0","7","0","7","400","644","0","0","2017-05-26 19:04:24","477"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","0","0","0","390","3007","1","10","2017-05-26 19:04:24","478"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","1","1","1","0","11","0","11","280","930","1","120","2017-05-26 19:04:25","479"
"A1I9ZBV75AVWUS","sp_v1","3NXNZ5RS1AY3B4XA75NJR21CQW197O","1","0","0","0","18","1","3","389","262","0","-20","2017-05-26 19:04:25","480"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","1","4","0","4","320","1748","1","-40","2017-05-26 19:04:26","481"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","0","0","1","0","6","0","6","400","1364","0","0","2017-05-26 19:04:27","482"
"A1UGD2VEVSML1U","sp_v1","3SUWZRL0MYE120AMW6YDD22RMIX6EW","1","0","0","0","17","1","2","349","552","0","-42","2017-05-26 19:04:27","483"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","0","1","1","0","10","0","10","400","932","0","0","2017-05-26 19:04:31","484"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","0","1","1","0","8","0","8","400","610","0","0","2017-05-26 19:04:31","485"
"A1I9ZBV75AVWUS","sp_v1","3NXNZ5RS1AY3B4XA75NJR21CQW197O","1","0","0","0","19","1","4","389","148","0","-20","2017-05-26 19:04:32","486"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","1","1","1","0","12","0","12","270","884","1","130","2017-05-26 19:04:32","487"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","0","2","0","2","360","2214","0","-40","2017-05-26 19:04:33","488"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","1","5","0","5","300","857","1","-60","2017-05-26 19:04:33","489"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","0","0","1","0","7","0","7","400","416","0","0","2017-05-26 19:04:34","490"
"A1UGD2VEVSML1U","sp_v1","3SUWZRL0MYE120AMW6YDD22RMIX6EW","1","0","0","0","18","1","3","349","690","0","-42","2017-05-26 19:04:35","491"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","0","1","1","0","7","0","7","380","173","0","-20","2017-05-26 19:04:35","492"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","1","0","1","380","1902","1","20","2017-05-26 19:04:36","493"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","0","1","1","0","9","0","9","400","773","0","0","2017-05-26 19:04:38","494"
"A1I9ZBV75AVWUS","sp_v1","3NXNZ5RS1AY3B4XA75NJR21CQW197O","1","0","0","0","20","1","5","389","347","0","-20","2017-05-26 19:04:38","495"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","0","0","0","400","4029","0","0","2017-05-26 19:04:38","496"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","0","1","1","0","11","0","11","400","812","0","0","2017-05-26 19:04:39","497"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","1","1","1","0","13","0","13","260","421","1","140","2017-05-26 19:04:39","498"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","0","0","1","0","8","0","8","400","305","0","0","2017-05-26 19:04:41","499"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","1","6","0","6","280","692","1","-80","2017-05-26 19:04:41","500"
"A1UGD2VEVSML1U","sp_v1","3SUWZRL0MYE120AMW6YDD22RMIX6EW","1","0","0","0","19","1","4","349","996","0","-42","2017-05-26 19:04:42","501"
"ALXPXFJ81RYE4","sp_v1","3LEIZ60CDJ0MVE3GQ0F2IMUB0PDZ95","0","0","0","0","15","1","0","238","1829","0","-210","2017-05-26 19:04:43","502"
"A1APYLD4DUK33J","sp_v1","33FOTY3KEMMRYGPBU9G1SIB7TV4C1B","0","1","0","1","15","1","0","230","1331","1","130","2017-05-26 19:04:43","503"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","0","1","1","0","10","0","10","400","593","0","0","2017-05-26 19:04:44","504"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","1","1","1","0","14","0","14","250","372","1","150","2017-05-26 19:04:45","505"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","1","3","0","3","340","2156","1","-60","2017-05-26 19:04:46","506"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","2","0","2","370","1549","1","30","2017-05-26 19:04:46","507"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","0","0","1","0","9","0","9","400","521","0","0","2017-05-26 19:04:47","508"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","0","1","1","0","12","0","12","400","573","0","0","2017-05-26 19:04:48","509"
"A1I9ZBV75AVWUS","sp_v1","3NXNZ5RS1AY3B4XA75NJR21CQW197O","1","0","0","0","21","1","6","389","157","0","-20","2017-05-26 19:04:48","510"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","1","7","0","7","260","1375","1","-100","2017-05-26 19:04:49","511"
"A1UGD2VEVSML1U","sp_v1","3SUWZRL0MYE120AMW6YDD22RMIX6EW","1","0","0","0","20","1","5","349","1579","0","-42","2017-05-26 19:04:50","512"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","1","0","1","400","3963","0","0","2017-05-26 19:04:50","513"
"ALXPXFJ81RYE4","sp_v1","3LEIZ60CDJ0MVE3GQ0F2IMUB0PDZ95","0","0","0","0","16","1","1","238","493","0","-210","2017-05-26 19:04:51","514"
"A1APYLD4DUK33J","sp_v1","33FOTY3KEMMRYGPBU9G1SIB7TV4C1B","0","1","0","1","16","1","1","240","278","0","120","2017-05-26 19:04:51","515"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","0","1","1","0","11","0","11","400","555","0","0","2017-05-26 19:04:51","516"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","0","1","1","0","8","0","8","380","4308","0","-20","2017-05-26 19:04:52","517"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","0","0","1","0","10","0","10","400","523","0","0","2017-05-26 19:04:54","518"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","3","0","3","360","1778","1","40","2017-05-26 19:04:56","519"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","0","1","1","0","13","0","13","400","470","0","0","2017-05-26 19:04:56","520"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","1","8","0","8","240","1052","1","-120","2017-05-26 19:04:56","521"
"A1UGD2VEVSML1U","sp_v1","3SUWZRL0MYE120AMW6YDD22RMIX6EW","1","0","0","0","21","1","6","349","358","0","-42","2017-05-26 19:04:56","522"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","0","1","1","0","12","0","12","400","433","0","0","2017-05-26 19:04:58","523"
"ALXPXFJ81RYE4","sp_v1","3LEIZ60CDJ0MVE3GQ0F2IMUB0PDZ95","0","0","0","0","17","1","2","238","895","0","-210","2017-05-26 19:04:58","524"
"A1APYLD4DUK33J","sp_v1","33FOTY3KEMMRYGPBU9G1SIB7TV4C1B","0","1","0","1","17","1","2","250","428","0","110","2017-05-26 19:04:58","525"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","2","0","2","400","2228","0","0","2017-05-26 19:04:59","526"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","0","1","0","1","15","1","0","230","1720","1","130","2017-05-26 19:04:59","527"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","0","4","0","4","340","2031","0","-60","2017-05-26 19:05:01","528"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","0","0","1","0","11","0","11","400","737","0","0","2017-05-26 19:05:02","529"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","0","1","1","0","14","0","14","400","621","0","0","2017-05-26 19:05:03","530"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","1","9","0","9","220","930","1","-140","2017-05-26 19:05:03","531"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","4","0","4","350","1592","1","50","2017-05-26 19:05:04","532"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","0","1","1","0","13","0","13","400","428","0","0","2017-05-26 19:05:05","533"
"ALXPXFJ81RYE4","sp_v1","3LEIZ60CDJ0MVE3GQ0F2IMUB0PDZ95","0","0","0","0","18","1","3","238","745","0","-210","2017-05-26 19:05:05","534"
"A1APYLD4DUK33J","sp_v1","33FOTY3KEMMRYGPBU9G1SIB7TV4C1B","0","1","0","1","18","1","3","260","369","0","100","2017-05-26 19:05:06","535"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","0","1","0","1","16","1","1","240","512","0","120","2017-05-26 19:05:06","536"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","0","0","0","389","3988","1","-20","2017-05-26 19:05:06","537"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","0","1","1","0","9","0","9","380","3143","0","-20","2017-05-26 19:05:06","538"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","3","0","3","400","1240","0","0","2017-05-26 19:05:07","539"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","0","0","1","0","12","0","12","400","768","0","0","2017-05-26 19:05:10","540"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","0","10","0","10","210","618","1","-130","2017-05-26 19:05:10","541"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","1","5","0","5","320","1795","1","-80","2017-05-26 19:05:12","542"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","0","1","1","0","14","0","14","400","1123","0","0","2017-05-26 19:05:12","543"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","0","1","0","1","17","1","2","250","634","0","110","2017-05-26 19:05:13","544"
"A1APYLD4DUK33J","sp_v1","33FOTY3KEMMRYGPBU9G1SIB7TV4C1B","0","1","0","1","19","1","4","270","388","0","90","2017-05-26 19:05:13","545"
"ALXPXFJ81RYE4","sp_v1","3LEIZ60CDJ0MVE3GQ0F2IMUB0PDZ95","0","0","0","0","19","1","4","238","1435","0","-210","2017-05-26 19:05:13","546"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","4","0","4","400","1591","0","0","2017-05-26 19:05:16","547"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","0","0","1","0","13","0","13","400","407","0","0","2017-05-26 19:05:16","548"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","1","0","1","378","2070","1","-40","2017-05-26 19:05:16","549"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","5","0","5","340","1373","1","60","2017-05-26 19:05:16","550"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","0","11","0","11","200","542","1","-120","2017-05-26 19:05:17","551"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","0","1","0","1","18","1","3","260","581","0","100","2017-05-26 19:05:19","552"
"A1APYLD4DUK33J","sp_v1","33FOTY3KEMMRYGPBU9G1SIB7TV4C1B","0","1","0","1","20","1","5","280","365","0","80","2017-05-26 19:05:20","553"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","1","1","0","1","15","1","0","380","1558","1","-20","2017-05-26 19:05:20","554"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","0","0","0","0","390","10854","1","10","2017-05-26 19:05:22","555"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","0","0","1","0","14","0","14","400","387","0","0","2017-05-26 19:05:22","556"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","5","0","5","400","613","0","0","2017-05-26 19:05:23","557"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","6","0","6","330","839","1","70","2017-05-26 19:05:23","558"
"ALXPXFJ81RYE4","sp_v1","3LEIZ60CDJ0MVE3GQ0F2IMUB0PDZ95","0","0","0","0","20","1","5","238","3788","0","-210","2017-05-26 19:05:24","559"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","2","0","2","367","979","1","-60","2017-05-26 19:05:24","560"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","1","12","0","12","180","478","1","-140","2017-05-26 19:05:24","561"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","0","1","1","0","10","0","10","380","3516","0","-20","2017-05-26 19:05:25","562"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","0","1","0","1","19","1","4","270","405","0","90","2017-05-26 19:05:26","563"
"A1APYLD4DUK33J","sp_v1","33FOTY3KEMMRYGPBU9G1SIB7TV4C1B","0","1","0","1","21","1","6","290","316","0","70","2017-05-26 19:05:27","564"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","1","1","0","0","16","1","1","380","1362","0","-20","2017-05-26 19:05:30","565"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","6","0","6","400","606","0","0","2017-05-26 19:05:30","566"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","7","0","7","320","824","1","80","2017-05-26 19:05:31","567"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","1","13","0","13","160","492","1","-160","2017-05-26 19:05:31","568"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","3","0","3","356","557","1","-80","2017-05-26 19:05:31","569"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","0","1","0","1","20","1","5","280","1027","0","80","2017-05-26 19:05:32","570"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","0","1","1","0","11","0","11","380","91","0","-20","2017-05-26 19:05:34","571"
"ALXPXFJ81RYE4","sp_v1","3LEIZ60CDJ0MVE3GQ0F2IMUB0PDZ95","0","0","0","1","21","1","6","218","2228","1","-221","2017-05-26 19:05:34","572"
"AD1ILDUXZHASF","sp_v1","37TRT2X24QSFJSD96YQCLY1B5R4JBF","0","0","1","0","13","0","13","360","426","0","-22","2017-05-26 19:05:36","573"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","1","0","1","379","4647","1","-10","2017-05-26 19:05:36","574"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","1","1","0","1","15","1","0","380","4209","1","-20","2017-05-26 19:05:37","575"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","7","0","7","400","675","0","0","2017-05-26 19:05:37","576"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","1","1","0","0","17","1","2","380","532","0","-20","2017-05-26 19:05:37","577"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","4","0","4","345","589","1","-100","2017-05-26 19:05:38","578"
"A1D3C4MYGXJSU9","sp_v1","3ZQIG0FLQEHGYQBEIE0RB0PQAFSWVS","1","1","1","0","14","0","14","150","570","1","-150","2017-05-26 19:05:38","579"
"A1A3TGZ7DKJWRW","sp_v1","3IQ1VMJRYTLLU6V8E8Z31T32R479AF","0","1","0","1","21","1","6","290","617","0","70","2017-05-26 19:05:39","580"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","8","0","8","310","772","1","90","2017-05-26 19:05:39","581"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","1","0","0","1","15","1","0","389","2918","1","-20","2017-05-26 19:05:40","582"
"AD1ILDUXZHASF","sp_v1","37TRT2X24QSFJSD96YQCLY1B5R4JBF","0","0","1","0","14","0","14","360","1278","0","-22","2017-05-26 19:05:43","583"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","1","1","0","0","18","1","3","380","365","0","-20","2017-05-26 19:05:44","584"
"A1LRJ4U04532TM","sp_v1","3BV8HQ2ZZW2YCNTAG1WRHJC013Z6A1","0","0","1","0","8","0","8","400","1066","0","0","2017-05-26 19:05:45","585"
"A1VE6XGZ47GGS
A1VE6XGZ47GGS
A","sp_v1","3VBEN272MK049C4A9ER4EAJVHN9GS9","0","1","1","1","6","0","6","300","2863","1","-100","2017-05-26 19:05:45","586"
"A2R794P3E8X0MK","sp_v1","3PJUZCGDJ6H7BI2THAFP52X71G798B","1","0","1","1","5","0","5","334","437","1","-120","2017-05-26 19:05:45","587"
"A1IYCRA62VYFZK","sp_v1","36PW28KO4ZX2P2MPMJFPT74DI1NEAU","1","1","0","0","16","1","1","380","2150","0","-20","2017-05-26 19:05:47","588"
" A154B3Q5DTHN7","sp_v1","3IXQG4FA2TZQDG00KMZZW4N89MS9BA","1","0","1","1","2","0","2","368","1927","1","-30","2017-05-26 19:05:47","589"
"A3NLX8S3UXGXVA","sp_v1","3RKNTXVS3MZKX0PWXD3CKLSM5CT4AE","0","1","1","0","12","0","12","380","7101","0","-20","2017-05-26 19:05:47","590"
"A2M9SHUAK34WDT","sp_v1","3NS0A6KXC491AOQO46LCA3GY428ZGW","1","0","0","0","16","1","1","389","1314","0","-20","2017-05-26 19:05:50","591"
"AEF94JKX6FG92
","sp_v1","36WLNQG78ZB78CRHSXFLOIOJ0J8EBP","1","1","1","0","9","0","9","300","3466","1","100","2017-05-26 19:05:51","592"
"A37S96RT1P1IT2","sp_v1","3NL0RFNU0FOQ9DYI94G1EZVIAON4KT","1","1","0","0","19","1","4","380","275","0","-20","2017-05-26 19:05:51","593"
